"Address","Price","Beds","Baths","SQFT","Lat","Lon","Pets","Desc","Link","Scrape_Date","Scrape_Zip"
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","732","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","759","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","548","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","547","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","553","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","770","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","549","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","862","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","753","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","729","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","568","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","755","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","517","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","555","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","776","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","608","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","925","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","767","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","695","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","652","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","714","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","760","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","740","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","469","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","623","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","967","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","718","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","670","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","605","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","715","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","739","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","1","1","766","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5009","2","2","948","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","6045","2","2.5","1287","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5334","2","2","961","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","4989","2","2","939","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5439","2","2","1068","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5589","2","2","1158","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","4809","2","2","955","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5084","2","1.5","1116","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5619","2","2","1030","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5069","2","2","944","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5394","2","2","1036","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5559","2","2","1042","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5029","2","2","991","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5595","2","2","1182","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","6645","2","2","1404","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5389","2","2","944","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5514","2","2","995","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","5659","2","2","1036","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","971","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","944","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","1026","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","964","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","995","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","962","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
